a	a	a
ten	Ten	t @@en
ten	Ti	t @@i
ten	Tomu	t @@omu
ten	Tu	tu
ten	Ty	t @@y
ten	Té	t @@é
ten	Tím	t @@ím
ten	Těch	t @@ěch
ten	Těm	t @@ě @@m
ten	ta	t @@a
ten	ten	t @@en
ten	ti	t @@i
ten	to	t @@o
ten	toho	t @@o @@ho
ten	toho	t @@oho
ten	tom	t @@o @@m
ten	tom	t @@om
ten	tomu	t @@o @@mu
ten	tomu	t @@omu
ten	tou	t @@ou
ten	tu	tu
ten	ty	t @@y
ten	té	t @@é
ten	tím	t @@ím
ten	těch	t @@ěch
ten	těm	t @@ě @@m
tendence	tendence	tendence
tenhle	Tohle	t @@o @@hle
tenkrát	tenkrát	t @@en @@krát
tento	Tato	t @@a @@t @@o
tento	Tento	t @@en @@t @@o
tento	Tito	t @@i @@to
tento	Toto	t @@o @@t @@o
tento	Tuto	t @@u @@t @@o
tento	Tyto	t @@y @@t @@o
tento	tato	t @@a @@t @@o
tento	tento	t @@en @@t @@o
tento	tohoto	t @@o @@ho @@t @@o
tento	tomto	t @@o @@m @@to
tento	tomto	t @@om @@to
tento	tomuto	t @@omu @@to
tento	toto	t @@o @@t @@o
tento	touto	t @@ou @@to
tento	tuto	t @@u @@t @@o
tento	tyto	t @@y @@t @@o
tento	této	t @@é @@to
tento	tímto	t @@í @@m @@t @@o
tento	těchto	t @@ě @@ch @@t @@o
tento	těmito	t @@ěmi @@to
tentokrát	Tentokrát	t @@en @@to @@krát
tentokrát	tentokrát	t @@en @@to @@krát
tentýž	Totéž	t @@o @@t @@éž
tenčit	tenčila	tenč @@i @@l @@a
teoretický	teoretické	teor @@et @@ic @@k @@é
teorie	teorii	teor @@i @@i
tepelný	tepelný	tep @@el @@n @@ý
tepelný	tepelných	tep @@el @@n @@ých
teplice	Teplice	teplic @@e
teplo	Teplo	tep @@l @@o
teplo	tepla	tep @@l @@a
teplo	teplem	tep @@l @@em
teplo	teplo	tep @@l @@o
teplocitlivý	teplocitlivého	tep @@l @@o @@cit @@liv @@ého
teplocitlivý	teplocitlivém	tep @@l @@o @@cit @@liv @@ém
teplocitlivý	teplocitlivý	tep @@l @@o @@cit @@liv @@ý
teplota	teplota	tep @@l @@ot @@a
teplota	teplotě	tep @@l @@ot @@ě
teplárna	tepláren	tep @@l @@áren
teplý	Teplá	tep @@l @@á
teplý	teplou	tep @@l @@ou
teplý	teplé	tep @@l @@é
teprve	TEPRVE	teprv @@e
teprve	teprve	teprv @@e
terapie	terapii	terap @@i @@i
terciární	terciární	terci @@ár @@n @@í
terminologický	terminologický	termin @@o @@log @@ick @@ý
termocitlivý	termocitlivého	term @@o @@cit @@liv @@ého
termocitlivý	termocitlivý	term @@o @@cit @@liv @@ý
termopapír	termopapíru	term @@o @@papír @@u
termozáznam	Termozáznam	term @@o @@zá @@znam
termozáznam	termozáznamu	term @@o @@zá @@znam @@u
termální	termálních	term @@ál @@n @@ích
termín	Termín	termín
termín	Termíny	termín @@y
termín	termín	termín
termín	termínech	termín @@ech
termín	termínu	termín @@u
termín	termíny	termín @@y
termín	termínů	termín @@ů
termínový	termínové	termín @@ov @@é
termínový	termínový	termín @@ov @@ý
termínový	termínových	termín @@ov @@ých
terén	terénu	terén @@u
test	TEST	test
test	Testy	test @@y
test	test	test
test	testu	test @@u
test	testy	test @@y
test	testů	test @@ů
testovaný	Testováno	test @@ová @@n @@o
testovaný	testovaného	test @@ova @@n @@ého
testovat	testují	test @@uj @@í
text	Text	text
text	text	text
text	textu	text @@u
text	texty	text @@y
text	textů	text @@ů
textilní	textilní	textil @@n @@í
teze	teze	tez @@e
teď	Teď	teď
teď	teď	teď
thai	Thai	thai
thajec	Thajci	thaj @@c @@i
thajsko	Thajska	thaj @@sk @@a
thajsko	Thajsku	thaj @@sk @@u
thajský	THAJSKÁ	thaj @@sk @@á
thajský	Thajské	thaj @@sk @@é
thajský	Thajský	thaj @@sk @@ý
thajský	thajskou	thaj @@sk @@ou
thajský	thajské	thaj @@sk @@é
thajský	thajského	thaj @@sk @@ého
thajský	thajských	thaj @@sk @@ých
thajský	thajskými	thaj @@sk @@ými
thajský	thajští	thaj @@št @@í
tichotová	Tichotová	tichot @@ov @@á
tichý	tichou	tich @@ou
tichý	tichá	tich @@á
tipnout	tipnout	tip @@nou @@t
tisk	Tisk	tisk
tisk	tisk	tisk
tisk	tiskem	tisk @@em
tisk	tisku	tisk @@u
tisknout	tiskne	tisk @@ne
tiskový	tiskové	tisk @@ov @@é
tiskárna	tiskáren	tisk @@ár @@en
tiskárna	tiskárnou	tisk @@árn @@ou
tiskárna	tiskárnu	tisk @@árn @@u
tiskárna	tiskárny	tisk @@árn @@y
tisíc	Tisíce	tisíc @@e
tisíc	tis	tis
tisíc	tisíc	tisíc
tisíc	tisíce	tisíc @@e
tisíc	tisících	tisíc @@ích
titulek	titulky	titul @@k @@y
tj`terajoul	TJ	t @@j
tj`terajoul	terajoulů	tera @@joul @@ů
tj`terajoul	tj	t @@j
tlak	tlak	tlak
tlak	tlakem	tlak @@em
tlak	tlaku	tlak @@u
tlačítko	tlačítka	tlač @@í @@tk @@a
tlačítko	tlačítkem	tlač @@í @@tk @@em
tlačítko	tlačítko	tlač @@í @@tk @@o
tlačítko	tlačítky	tlač @@í @@tk @@y
tlumit	tlumit	tlum @@i @@t
tlumočení	tlumočení	tlumoč @@en @@í
tlumočník	tlumočníci	tlumoč @@níc @@i
tlumočník	tlumočníka	tlumoč @@ník @@a
tlumočník	tlumočníků	tlumoč @@ník @@ů
tok	toky	tok @@y
tolerance	tolerancí	toler @@anc @@í
tolik	tolik	tolik
tomáš	Tomáš	tomáš
toner	toneru	toner @@u
topit	topí	top @@í
topný	topnou	top @@n @@ou
topný	topný	top @@n @@ý
topný	topných	top @@n @@ých
totiž	totiž	totiž
totální	totální	totál @@n @@í
továrna	továren	továr @@en
továrna	továrnu	továr @@n @@u
tradice	tradici	trad @@ic @@i
tradice	tradicí	trad @@ic @@í
tradiční	Netradiční	ne @@trad @@ič @@n @@í
tradiční	tradiční	trad @@ič @@n @@í
tradiční	tradičních	trad @@ič @@n @@ích
training	Training	train @@ing
tramvaj	tramvaje	tramvaj @@e
transformace	transformace	trans @@form @@ac @@e
transport	TRANSPORT	trans @@port
trať	trať	trať
trefně	trefně	tref @@n @@ě
trend	Trend	trend
trend	trend	trend
trend	trendu	trend @@u
trend	trendy	trend @@y
trestní	trestním	trest @@n @@ím
trestný	trestný	trest @@n @@ý
trh	TRH	trh
trh	TRHY	trh @@y
trh	trh	trh
trh	trhu	trh @@u
trh	trhy	trh @@y
trh	trzích	trz @@ích
trocha	troše	troš @@e
trochu	trochu	troch @@u
trojkombinace	trojkombinace	tr @@oj @@kombin @@ac @@e
trojí	trojí	tr @@oj @@í
trpělivost	Trpělivost	trp @@ě @@l @@iv @@ost
trpělivý	trpělivý	trp @@ě @@liv @@ý
trpět	trpí	trp @@í
trs	trsy	trs @@y
trvale	trvale	trv @@a @@l @@e
trvalý	trvalé	trv @@a @@l @@é
trvalý	trvalého	trv @@a @@l @@ého
trvalý	trvalému	trv @@a @@l @@ému
trvanlivost	trvanlivost	trv @@a @@nliv @@ost
trvat	Trvalo	trv @@a @@l @@o
trvat	Trvá	trv @@á
trvat	trvají	trv @@aj @@í
trvat	trvala	trv @@a @@l @@a
trvat	trvalo	trv @@a @@l @@o
trvat	trvat	trv @@a @@t
trvat	trvá	trv @@á
tryskový	tryskový	trysk @@ov @@ý
trápit	Trápí	tráp @@í
tráva	trávě	tráv @@ě
trávící	trávícího	tráv @@íc @@ího
trénink	trénink	trén @@ink
trénink	tréninku	trén @@ink @@u
trůn	trůnu	trůn @@u
tržba	tržby	trž @@b @@y
tržba	tržeb	trž @@eb
tržnice	tržnice	trž @@n @@ic @@e
tržní	tržní	trž @@n @@í
tržní	tržních	trž @@n @@ích
tržně	tržně	trž @@n @@ě
tuangsitthisombat	Tuangsitthisombat	tuangsitthisombat
tucet	tucet	tucet
tudíž	tudíž	tudíž
tukový	tukové	tuk @@ov @@é
tuna	Tuna	tun @@a
tuna	tun	tun
tuna	tunu	tun @@u
tuna	tuny	tun @@y
turista	turista	turista
turistika	turistiku	tur @@ist @@ik @@u
turistika	turistiky	tur @@ist @@ik @@y
turné	turné	turné
tuzemsko	tuzemsko	tu @@zem @@sk @@o
tuzemský	tuzemských	tu @@zem @@sk @@ých
tušit	tušit	tuš @@i @@t
tvar	tvaru	tvar @@u
tvar	tvarů	tvar @@ů
tvorba	Tvorba	tvor @@b @@a
tvorba	Tvorbou	tvor @@b @@ou
tvorba	tvorbou	tvor @@b @@ou
tvorba	tvorbu	tvor @@b @@u
tvorba	tvorby	tvor @@b @@y
tvořený	tvořeny	tvoř @@en @@y
tvořit	tvořilo	tvoř @@i @@l @@o
tvořit	tvořily	tvoř @@i @@l @@y
tvořit	tvořit	tvoř @@i @@t
tvořit	tvoří	tvoř @@í
tvrdit	Tvrdí	tvrd @@í
tvrdit	netvrdím	ne @@tvrd @@í @@m
tvrdit	tvrdí	tvrd @@í
tvrdý	Tvrdý	tvrd @@ý
tvrdý	tvrdé	tvrd @@é
tvrdě	tvrdě	tvrd @@ě
tvrzení	tvrzení	tvrz @@en @@í
tvrzení	tvrzením	tvrz @@en @@ím
tvářit	tvářit	tvář @@i @@t
tvůj	VAŠE	vaš @@e
tvůj	Váš	v @@á @@š
tvůj	vaše	vaš @@e
tvůj	vašeho	vaš @@eho
tvůj	vašem	vaš @@em
tvůj	vaši	vaš @@i
tvůj	vašich	vaš @@ich
tvůj	vašimi	v @@a @@š @@i @@m @@i
tvůj	vašimi	vaš @@imi
tvůj	vaší	v @@a @@š @@í
tvůj	váš	v @@á @@š
tvůrce	tvůrcem	tvůr @@c @@em
ty	VÁM	v @@ám
ty	vy	v @@y
ty	vám	v @@á @@m
ty	vám	v @@ám
ty	vámi	v @@ámi
ty	vás	v @@á @@s
ty	vás	v @@ás
typ	typ	typ
typ	typem	typ @@em
typ	typu	typ @@u
typ	typy	typ @@y
táhnout	netáhne	ne @@táh @@ne
téma	TÉMA	tém @@a
téma	téma	tém @@a
téma	tématem	tém @@at @@em
téměř	téměř	téměř
též	též	též
tónový	tónovou	tón @@ov @@ou
týden	týden	týden
týden	týdne	týdn @@e
týden	týdnu	týdn @@u
týden	týdny	týdn @@y
týdenní	týdenní	týden @@n @@í
týdeník	týdeníku	týden @@ík @@u
týdně	týdně	týdn @@ě
týkající	týkající	týk @@aj @@íc @@í
týkat	Týká	týk @@á
týkat	netýkají	ne @@týk @@aj @@í
týkat	netýkalo	ne @@týk @@a @@l @@o
týkat	netýká	ne @@týk @@á
týkat	týkají	týk @@aj @@í
týkat	týká	týk @@á
týkat	týče	týč @@e
tým	tým	tým
tým	týmu	tým @@u
týž	Týž	t @@ýž
týž	téže	t @@é @@že
tělesný	tělesnou	těl @@es @@n @@ou
tělesný	tělesného	těl @@es @@n @@ého
tělo	těla	těl @@a
těžba	těžbu	těž @@b @@u
těžko	Těžko	těž @@k @@o
těžko	těžko	těž @@k @@o
těžký	těžké	těž @@k @@é
těžký	těžký	těž @@k @@ý
těžký	těžkých	těž @@k @@ých
třeba	třeba	třeb @@a
třetice	třetice	tř @@et @@ic @@e
třetina	třetinu	tř @@et @@in @@u
třetina	třetiny	tř @@et @@in @@y
třetí	Třetí	tř @@et @@í
třetí	třetí	tř @@et @@í
třetí	třetím	tř @@e @@t @@í @@m
tři	Tři	tř @@i
tři	třech	tř @@e @@ch
tři	třech	tř @@ech
tři	třemi	tř @@e @@m @@i
tři	tři	tř @@i
tři	tří	tř @@í
třicet	Třicet	tř @@i @@cet
třicet	třiceti	tř @@i @@cet @@i
třicetiprocentní	třicetiprocentní	tř @@i @@cet @@i @@procent @@n @@í
třikrát	Třikrát	tř @@i @@krát
třikrát	třikrát	tř @@i @@krát
třpytivý	třpytivý	třpyt @@i @@v @@ý
třída	třída	tříd @@a
třída	třídy	tříd @@y
třída	třídách	tříd @@ách
třída	třídě	tříd @@ě
tříletý	tříleté	tř @@í @@let @@é
tříměsíční	tříměsíčním	tř @@í @@měsíč @@n @@ím
třístupňový	třístupňové	tř @@í @@stup @@ň @@ov @@é
u	u	u
ublížit	neublížil	ne @@u @@blíž @@i @@l
ublížit	ublížil	u @@blíž @@i @@l
ubránit	ubránit	u @@brán @@i @@t
ubytování	Ubytování	u @@by @@t @@ová @@n @@í
ubytování	ubytování	u @@by @@t @@ová @@n @@í
ubývat	ubývá	u @@bý @@v @@á
uchazeč	uchazečům	u @@chaz @@eč @@ům
ucho	uši	uš @@i
udržení	udržení	u @@drž @@e @@n @@í
udržet	udržet	u @@drž @@e @@t
udržovat	udržovat	u @@drž @@ova @@t
udusaný	udusané	u @@dus @@a @@n @@é
událost	událost	u @@d @@á @@l @@ost
událost	události	u @@d @@á @@l @@ost @@i
udávaný	udávána	u @@d @@á @@v @@á @@n @@a
udávat	Udává	u @@d @@á @@v @@á
udělat	Udělat	u @@děl @@a @@t
udělat	Uděláme	u @@děl @@á @@me
udělat	neudělali	ne @@u @@děl @@a @@l @@i
udělat	udělal	u @@děl @@a @@l
udělat	udělat	u @@děl @@a @@t
udělat	udělejte	u @@děl @@ej @@te
udělat	udělá	u @@děl @@á
uhlí	uhlí	uhl @@í
uhradit	Uhradí	u @@hrad @@í
ujít	ujít	u @@jí @@t
ukazatel	ukazatelů	u @@kaz @@a @@tel @@ů
ukazovat	Ukazuje	u @@kaz @@uje
ukazovat	ukazuje	u @@kaz @@uje
ukazovat	ukazují	u @@kaz @@uj @@í
ukládaný	ukládány	u @@klád @@á @@n @@y
ukládat	ukládat	u @@klád @@a @@t
ukládání	ukládání	u @@klád @@á @@n @@í
ukončit	ukončili	u @@konč @@i @@l @@i
ukázat	ukázal	u @@káz @@a @@l
ukázat	ukázala	u @@káz @@a @@l @@a
ukázat	ukázalo	u @@káz @@a @@l @@o
ukázat	ukázaly	u @@káz @@a @@l @@y
ukázat	ukáže	u @@káž @@e
ukázka	ukázkami	u @@káz @@k @@ami
ulevit	ulevit	u @@lev @@i @@t
ulice	Ulice	ulic @@e
ulice	ulice	ulic @@e
ulice	ulici	ul @@ic @@i
ulovený	ulovené	u @@lov @@en @@é
uložení	uložení	u @@lož @@en @@í
uložení	uložením	u @@lož @@en @@ím
uložený	uloženého	u @@lož @@en @@ého
uložit	uloží	u @@lož @@í
umocněný	umocněné	u @@moc @@n @@ěn @@é
umožnit	umožnil	u @@mož @@n @@i @@l
umožnit	umožnila	u @@možn @@i @@l @@a
umožnit	umožnily	u @@možn @@i @@l @@y
umožnit	umožnit	u @@mož @@n @@i @@t
umožněný	umožněna	u @@možn @@ěn @@a
umožňovat	Umožňuje	u @@mož @@ň @@uje
umožňovat	umožňovat	u @@mož @@ň @@ova @@t
umožňovat	umožňuje	u @@mož @@ň @@uje
umožňovat	umožňují	u @@mož @@ň @@uj @@í
umožňující	umožňující	u @@možň @@uj @@íc @@í
umrtvení	umrtvení	u @@mr @@tv @@en @@í
umírat	umírá	u @@mír @@á
umístit	umístit	u @@míst @@i @@t
umístěný	umístěna	u @@míst @@ěn @@a
uměle	uměle	u @@m @@ě @@l @@e
uměle	uměle	um @@ě @@l @@e
umělecký	umělecko	um @@ě @@l @@ec @@k @@o
umělý	umělé	um @@ě @@l @@é
umělý	umělému	um @@ě @@l @@ému
umění	umění	um @@ě @@n @@í
umět	UMÍ	um @@í
umět	neumíte	ne @@um @@í @@te
umět	umíme	um @@í @@me
umět	umějí	um @@ěj @@í
umět	umět	um @@ě @@t
umřít	umřel	u @@mř @@e @@l
unie	Unie	uni @@e
unie	unie	uni @@e
united	United	unit @@ed
upevnění	upevnění	u @@pevn @@ěn @@í
upevňovat	upevňuje	u @@pevň @@uje
upisovatel	Upisovatel	u @@pis @@ova @@tel
uplatnit	uplatnila	u @@plat @@n @@i @@l @@a
uplatnit	uplatnili	u @@plat @@n @@i @@l @@i
uplatnit	uplatnit	u @@plat @@n @@i @@t
uplatnění	uplatnění	u @@plat @@n @@ěn @@í
uplatňovat	uplatňovat	u @@plat @@ň @@ova @@t
uplatňovat	uplatňuje	u @@plat @@ň @@uje
uplatňování	uplatňování	u @@plat @@ň @@ová @@n @@í
uplynout	uplynula	u @@ply @@nu @@l @@a
uplynulý	uplynulých	u @@ply @@nu @@l @@ých
upomínat	upomíná	u @@po @@mín @@á
upouštět	upouštějí	u @@poušt @@ěj @@í
upozornit	upozornil	u @@po @@zor @@n @@i @@l
upozornit	upozornili	u @@po @@zor @@n @@i @@l @@i
upozornit	upozornit	u @@po @@zor @@n @@i @@t
upravený	upravený	u @@prav @@en @@ý
upravit	upravit	u @@prav @@i @@t
uprostřed	uprostřed	u @@pro @@střed
upřesněný	upřesněno	u @@přesn @@ěn @@o
upřesňovat	upřesňuje	u @@přesň @@uje
urychlování	urychlování	u @@rychl @@ová @@n @@í
určení	Určení	u @@rč @@en @@í
určený	určena	u @@rč @@en @@a
určený	určena	urč @@en @@a
určený	určeny	u @@rč @@en @@y
určený	určené	u @@rč @@en @@é
určený	určený	u @@rč @@en @@ý
určit	určit	u @@rč @@i @@t
určitý	určitou	u @@rč @@it @@ou
určitý	určitá	u @@rč @@it @@á
určitý	určité	u @@rč @@it @@é
určitý	určité	urč @@it @@é
určitý	určitého	u @@rč @@i @@t @@ého
určitý	určitém	u @@rč @@it @@ém
určitý	určitý	u @@rč @@i @@t @@ý
určitý	určitých	u @@rč @@it @@ých
určitě	určitě	urč @@it @@ě
určovat	určuje	u @@rč @@uje
usilovat	usilujeme	u @@sil @@uje @@me
uskutečnit	uskutečnit	u @@skuteč @@n @@i @@t
uskutečnit	uskuteční	u @@skuteč @@n @@í
uskutečněný	uskutečněném	u @@skuteč @@n @@ěn @@ém
usmát	usmál	u @@smá @@l
usnadnit	usnadní	u @@snadn @@í
usnadňovat	usnadňuje	u @@snad @@ň @@uje
usnesení	usnesením	u @@s @@nes @@en @@ím
uspokojit	uspokojit	u @@s @@po @@koj @@i @@t
uspokojit	uspokojí	u @@s @@po @@koj @@í
uspořádaný	uspořádanými	u @@s @@po @@řád @@a @@n @@ými
uspořádání	uspořádání	u @@s @@po @@řád @@á @@n @@í
uspět	uspěje	u @@spě @@je
uspět	uspět	u @@spě @@t
ustanovení	Ustanovení	u @@stanov @@en @@í
ustanovení	ustanovení	u @@stanov @@en @@í
ustanovený	ustanoven	u @@stanov @@en
ustavit	ustavit	u @@stav @@i @@t
ustálý	neustálá	ne @@u @@stá @@l @@á
utlumit	utlumit	u @@tlum @@i @@t
utrhat	UTRHAJÍ	u @@trh @@aj @@í
utrpěný	utrpěné	u @@trp @@ě @@n @@é
utvrzovat	utvrzovat	u @@tvrz @@ova @@t
utáhnout	utáhnout	u @@táh @@nou @@t
utáhnout	utáhnu	u @@táh @@n @@u
uvalit	uvalila	u @@val @@i @@l @@a
uvalit	uvalit	u @@val @@i @@t
uvažovaný	uvažovaných	u @@važ @@ova @@n @@ých
uvažovat	neuvažovala	neu @@važ @@ova @@l @@a
uvažovat	uvažovat	u @@važ @@ova @@t
uvažovat	uvažují	u @@važ @@uj @@í
uvažující	uvažujícího	u @@važ @@uj @@íc @@ího
uvedení	uvedením	u @@ved @@en @@ím
uvedený	Uvedené	u @@ved @@en @@é
uvedený	uvedeno	u @@ved @@en @@o
uvedený	uvedenou	u @@ved @@en @@ou
uvedený	uvedeny	u @@ved @@en @@y
uvedený	uvedená	u @@ved @@en @@á
uvedený	uvedené	u @@ved @@en @@é
uvedený	uvedeného	u @@ved @@en @@ého
uvedený	uvedených	u @@ved @@en @@ých
uveřejnění	uveřejnění	u @@veřej @@n @@ěn @@í
uvidět	uvidíme	u @@vid @@í @@me
uvnitř	uvnitř	u @@v @@nitř
uvolnění	uvolnění	u @@vol @@n @@ěn @@í
uvádění	Uvádění	u @@vád @@ě @@n @@í
uváděný	uváděn	u @@vád @@ě @@n
uváděný	uváděný	u @@vád @@ě @@n @@ý
uváděný	uváděných	u @@vád @@ěn @@ých
uvádět	Uvádíme	u @@vád @@í @@me
uvádět	uvádí	u @@vád @@í
uvádět	uvádíme	u @@vád @@í @@me
uvádět	uvádíte	u @@vád @@í @@te
uvádět	uvádějí	u @@vád @@ěj @@í
uvést	Uvedl	u @@ved @@l
uvést	Uvedu	u @@ved @@u
uvést	uvede	u @@ved @@e
uvést	uvedla	u @@ved @@l @@a
uvést	uvést	u @@vés @@t
uvítat	uvítal	u @@vít @@a @@l
uvědomit	Uvědomte	u @@věd @@om @@te
uvědomit	Uvědomíme	u @@věd @@om @@í @@me
uvědomit	uvědomil	u @@věd @@om @@i @@l
uvědomit	uvědomili	u @@věd @@om @@i @@l @@i
uvědomit	uvědomit	u @@věd @@om @@i @@t
uvědomit	uvědomí	u @@věd @@om @@í
uvědomovat	uvědomuji	u @@věd @@om @@uj @@i
uzavírat	uzavírá	u @@za @@vír @@á
uzavřenuý	uzavřenu	u @@za @@vř @@e @@n @@u
uzavření	uzavření	u @@za @@vř @@e @@n @@í
uzavřít	uzavřely	u @@za @@vř @@e @@l @@y
uzavřít	uzavřeme	u @@za @@vř @@e @@me
uzavřít	uzavřít	u @@za @@vř @@í @@t
uzda	uzdě	uzd @@ě
uzdravení	uzdravení	u @@zdrav @@en @@í
uznat	uznali	u @@zn @@a @@l @@i
uznat	uznat	u @@zn @@a @@t
uznání	uznání	u @@zn @@á @@n @@í
uzávěrka	uzávěrku	u @@zá @@věr @@k @@u
učebnice	učebnice	uč @@eb @@n @@ic @@e
učebnice	učebnicí	uč @@eb @@n @@ic @@í
učební	učebního	uč @@eb @@n @@ího
učeň	učňové	uč @@ň @@ové
učinit	učinili	u @@čin @@i @@l @@i
učinit	učinit	u @@čin @@i @@t
učit	UČÍ	uč @@í
učit	učit	uč @@i @@t
učitel	učitele	uč @@i @@tel @@e
ušetřit	Neušetří	ne @@u @@šetř @@í
ušetřit	ušetřili	u @@šetř @@i @@l @@i
ušetřit	ušetřily	u @@šetř @@i @@l @@y
ušetřit	ušetřit	u @@šetř @@i @@t
ušetřit	ušetří	u @@šetř @@í
ušlý	ušlý	u @@š @@l @@ý
už	UŽ	už
už	už	už
užitek	užitek	u @@ži @@tek
užitečný	užitečnou	u @@ži @@t @@eč @@n @@ou
užitečný	užitečná	u @@žit @@eč @@n @@á
užitečný	užitečné	u @@žit @@eč @@n @@é
užitečný	užitečnými	u @@ži @@t @@eč @@n @@ými
užitý	užito	u @@ži @@t @@o
uživatel	uživatel	u @@ži @@vatel
uživatel	uživatele	u @@ži @@v @@a @@tel @@e
uživatel	uživatelé	u @@ži @@v @@a @@tel @@é
uživatel	uživatelů	u @@ži @@v @@a @@tel @@ů
uživatel	uživatelům	u @@ži @@v @@a @@tel @@ům
uživatelský	uživatelského	u @@ži @@v @@a @@tel @@sk @@ého
uživit	uživí	u @@ži @@v @@í
užít	Užít	u @@ží @@t
užívaný	užívanou	u @@ží @@v @@a @@n @@ou
užívaný	užívaná	u @@ží @@v @@a @@n @@á
užívat	užívat	u @@ží @@v @@a @@t
užívat	užívá	u @@ží @@v @@á
užívání	užívání	u @@ží @@v @@á @@n @@í
užívání	užíváním	u @@ží @@v @@á @@n @@ím
v	Ve	ve
v	v	v
v	ve	ve
vachulková	Vachulková	vachulk @@ov @@á
vada	vada	vad @@a
vadit	nevadí	ne @@vad @@í
vadit	vadí	vad @@í
valný	Valná	val @@n @@á
valný	valná	val @@n @@á
valný	valné	val @@n @@é
valný	valný	val @@n @@ý
valný	valných	val @@n @@ých
valášek	Valášek	valáš @@ek
vana	vany	van @@y
vana	vaně	van @@ě
varianta	variant	vari @@ant
varianta	varianta	vari @@ant @@a
varianta	variantou	vari @@ant @@ou
varianta	varianty	vari @@ant @@y
varianta	variantách	vari @@ant @@ách
varovat	varovat	var @@ova @@t
vazba	vazbě	vaz @@b @@ě
vdát	vdají	v @@d @@aj @@í
vedení	vedení	ved @@en @@í
vedený	vedený	ved @@en @@ý
vedle	Vedle	ve @@dl @@e
vedle	vedle	ve @@dl @@e
vedlejší	vedlejší	ve @@dl @@ej @@š @@í
vedlejší	vedlejší	ve @@dl @@ejš @@í
vedoucí	vedoucí	ved @@oucí
vedoucí	vedoucích	ved @@ou @@c @@ích
vegetativní	Vegetativními	veget @@at @@iv @@n @@ími
vejce	vejce	vej @@c @@e
vejdovský	Vejdovského	vejd @@ovsk @@ého
vejít	vejdou	ve @@jd @@ou
vejít	vešel	ve @@še @@l
vejít	vešly	ve @@š @@l @@y
veletrh	veletrh	vele @@trh
veletrh	veletrhu	vele @@trh @@u
veletrh	veletrhy	vele @@trh @@y
veletrh	veletrhů	vele @@trh @@ů
veletrh	veletrzích	vele @@trz @@ích
veletržní	Veletržní	vele @@trž @@n @@í
velice	velice	vel @@ic @@e
velikost	velikost	vel @@ik @@ost
velikost	velikosti	vel @@ik @@ost @@i
veliký	velikým	vel @@ik @@ým
velkoobchodní	velkoobchodní	vel @@k @@o @@ob @@chod @@n @@í
velkoobchodník	Velkoobchodník	vel @@k @@o @@ob @@chod @@n @@ík
velký	Největší	nej @@vět @@š @@í
velký	Největším	nej @@vět @@š @@ím
velký	Největšími	nej @@vět @@š @@ími
velký	Velká	vel @@k @@á
velký	Velké	vel @@k @@é
velký	Velký	vel @@k @@ý
velký	Velkých	vel @@k @@ých
velký	Větší	vět @@š @@í
velký	největší	nej @@vět @@š @@í
velký	největších	nej @@vět @@š @@ích
velký	největším	nej @@vět @@š @@ím
velký	největšími	nej @@vět @@š @@ími
velký	velkou	vel @@k @@ou
velký	velká	vel @@k @@á
velký	velké	vel @@k @@é
velký	velkého	vel @@k @@é @@ho
velký	velkém	vel @@k @@ém
velký	velký	vel @@k @@ý
velký	velkých	vel @@k @@ý @@ch
velký	velkých	vel @@k @@ých
velký	velkým	vel @@k @@ým
velký	velkými	vel @@k @@ý @@m @@i
velký	velkými	vel @@k @@ými
velký	větší	vět @@š @@í
velký	větších	vět @@š @@í @@ch
velký	větších	vět @@š @@ích
velký	větším	vět @@š @@ím
velmi	Velmi	velmi
velmi	velmi	velmi
velvyslanectví	velvyslanectví	vel @@vy @@sl @@a @@n @@ec @@tv @@í
venkov	venkov	ven @@k @@ov
venkov	venkova	ven @@k @@ov @@a
venkovní	venkovní	ven @@k @@ovn @@í
venku	venku	ven @@k @@u
vertikální	vertikální	vertik @@ál @@n @@í
vertikálně	vertikálně	vertik @@ál @@n @@ě
verze	verze	verz @@e
vesele	vesele	vesel @@e
vesnice	vesnic	ves @@nic
vesnice	vesnice	ves @@nic @@e
vesnický	vesnický	ves @@nic @@k @@ý
vesničan	vesničany	ves @@nič @@an @@y
vetchý	Vetchý	vetch @@ý
večer	večer	večer
večerní	večerních	večer @@n @@ích
veřejnost	veřejnost	veř @@ej @@n @@ost
veřejnost	veřejnosti	veřej @@n @@ost @@i
veřejný	veřejné	veřej @@n @@é
veřejně	veřejně	veř @@ej @@n @@ě
veřejně	veřejně	veřej @@n @@ě
veškerý	veškerá	veš @@k @@er @@á
veškerý	veškeré	veš @@k @@er @@é
veškerý	veškerého	veš @@k @@er @@ého
vhodný	vhodný	v @@hod @@n @@ý
vhodný	vhodným	v @@hod @@n @@ým
victoria	Victoria	victoria
video	Video	video
viditelný	viditelný	vid @@iteln @@ý
viděný	viděno	vid @@ě @@n @@o
vidět	Nevidím	ne @@vid @@í @@m
vidět	Vidím	vid @@í @@m
vidět	nevidí	ne @@vid @@í
vidět	vidím	vid @@í @@m
vidět	viděl	vid @@ě @@l
vidět	viděli	vid @@ě @@l @@i
vidět	vidět	vid @@ě @@t
vilém	Vilém	vilém
vilém	Viléma	vilém @@a
vina	vinu	vin @@u
vinohrad	Vinohradech	vin @@o @@hrad @@ech
